MANAGECOM,GRPCONTNO,APPNTNAME,PLAN,SUBSECTION,RISKCODE,SALECHNEL,AGENTCODE,NUMBER,GEBCLIENT,COMMRATE,TOTPR1,FREQ,EARNED1,CCDATE,DAYS,CLAIM1,NEWIBNR,OLDIBNR,BRANCH
86010101,83000049202,戴姆勒东北亚投资有限,WMP,g,NIK03,经纪公司,90300062,11,1,5,1350.0,1,0.00,20090101,0,162.15,0.00,162.10,8601
86010101,83000049202,戴姆勒东北亚投资有限,ADD,g,NMK01,经纪公司,90300062,1,1,10,68284.0,0,0.00,20090101,0,0.00,0.00,0.00,8601
86010101,83000049203,戴姆勒东北亚投资有限,HI,g,MKK01,经纪公司,90300062,12,1,5,18168.6,2,18168.60,20100101,244,2400.00,216.00,0.00,8601
86010101,83000049203,戴姆勒东北亚投资有限,TL,g,NAK01,经纪公司,90300062,7,1,10,109297.2,0,109297.20,20100101,306,0.00,0.00,0.00,8601
86010101,83000049203,戴姆勒东北亚投资有限,CMM,g,NIK01,经纪公司,90300062,10,1,5,16086.5,86,16086.50,20100101,244,28716.42,10541.58,0.00,8601
86010101,83000049203,戴姆勒东北亚投资有限,SMM,g,NIK02,经纪公司,90300062,13,1,5,397100.7,563,397100.70,20100101,17,385502.40,204864.63,0.00,8601
86010101,83000049203,戴姆勒东北亚投资有限,WMP,g,NIK07,经纪公司,90300062,11,1,10,65694.1,11,65694.10,20100101,275,13171.49,3346.18,0.00,8601
86010101,83000049203,戴姆勒东北亚投资有限,ADD,g,NMK01,经纪公司,90300062,1,1,10,78068.5,0,78068.50,20100101,244,0.00,0.00,0.00,8601
86010101,830000510,中国石油天然气管道局,AMR,c,MIK01,关联业务,90300090,9,2,6,0.0,0,0.00,20060525,-1078,0.00,0.00,0.00,8601
86010101,830000510,中国石油天然气管道局,ADD,c,NMK01,关联业务,90300090,1,2,15,0.0,0,0.00,20060525,-952,0.00,0.00,0.00,8601
86010101,830000511,中国石油天然气管道局,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20070525,-586,0.00,0.00,0.00,8601
86010101,830000511,中国石油天然气管道局,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20070525,-586,0.00,0.00,0.00,8601
86010101,830000512,中国石油天然气管道局,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20080525,-221,0.00,0.00,0.00,8601
86010101,830000512,中国石油天然气管道局,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,1,0.00,20080525,-221,400000.00,0.00,0.00,8601
86010101,830000513,中国石油天然气管道局,AMR,c,MIK01,关联业务,90300090,9,2,0,73523.9,1,23737.36,20090525,90,3835.36,230.12,0.00,8601
86010101,830000513,中国石油天然气管道局,ADD,c,NMK01,关联业务,90300090,1,2,0,2544846.6,2,766427.59,20090525,90,800000.00,0.00,0.00,8601
86010101,830000520,中国石油集团工程设计,ADD,c,NMK01,关联业务,90300090,1,2,15,0.0,0,0.00,20060605,-1245,0.00,0.00,0.00,8601
86010101,83000053400,中国寰球工程公司,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20070716,-534,0.00,0.00,0.00,8601
86010101,83000053400,中国寰球工程公司,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20070716,-534,0.00,0.00,0.00,8601
86010101,83000053400,中国寰球工程公司,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20070716,-534,0.00,0.00,0.00,8601
86010101,83000053400,中国寰球工程公司,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20070716,-534,0.00,0.00,0.00,8601
86010101,83000053401,中国寰球工程公司,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20080716,-169,0.00,0.00,0.00,8601
86010101,83000053401,中国寰球工程公司,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20080716,-169,0.00,0.00,0.00,8601
86010101,83000053401,中国寰球工程公司,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20080716,-169,0.00,0.00,0.00,8601
86010101,83000053401,中国寰球工程公司,PCA,c,NMK03,关联业务,90300090,6,2,0,0.0,0,0.00,20080716,-169,0.00,0.00,0.00,8601
86010101,83000053402,中国寰球工程公司,AMR,c,MIK01,关联业务,90300090,9,2,0,101343.5,0,55705.76,20090716,180,0.00,0.00,0.00,8601
86010101,83000053402,中国寰球工程公司,HI,c,MKK01,关联业务,90300090,12,2,0,12908.0,0,7118.37,20090716,196,0.00,0.00,0.00,8601
86010101,83000053402,中国寰球工程公司,ADD,c,NMK01,关联业务,90300090,1,2,0,267416.1,0,150352.65,20090716,121,0.00,0.00,0.00,8601
86010101,83000053402,中国寰球工程公司,PCA,c,NMK03,关联业务,90300090,6,2,0,92921.6,0,51317.95,20090716,196,0.00,0.00,0.00,8601
86010101,830000540,中国石油集团西部管道,ADD,c,NMK01,关联业务,90300090,1,2,15,0.0,0,0.00,20060615,-931,0.00,0.00,0.00,8601
86010101,83000055700,中油测井技术服务有限,ADD,c,NMK01,关联业务,90300090,1,1,15,0.0,0,0.00,20070918,-824,0.00,0.00,0.00,8601
86010101,83000055800,沙市康盛（亚东）涂敷,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20070920,-468,0.00,0.00,0.00,8601
86010101,83000055800,沙市康盛（亚东）涂敷,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20070920,-468,0.00,0.00,0.00,8601
86010101,83000055800,沙市康盛（亚东）涂敷,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20070920,-468,0.00,0.00,0.00,8601
86010101,83000055800,沙市康盛（亚东）涂敷,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20070920,-468,0.00,0.00,0.00,8601
86010101,83000055801,沙市康盛(亚东)涂敷服,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20080920,-103,0.00,0.00,0.00,8601
86010101,83000055801,沙市康盛(亚东)涂敷服,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20080920,-103,0.00,0.00,0.00,8601
86010101,83000055801,沙市康盛(亚东)涂敷服,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20080920,-103,0.00,0.00,0.00,8601
86010101,83000055801,沙市康盛(亚东)涂敷服,PCA,c,NMK03,关联业务,90300090,6,2,0,0.0,0,0.00,20080920,-103,0.00,0.00,0.00,8601
86010101,830000561,中国石油天然气股份有,SMM,c,NIK12,关联业务,90300090,13,2,5,0.0,0,0.00,20070101,-731,0.00,0.00,0.00,8601
86010101,830000580,中国石油集团海洋工程,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20060701,-915,0.00,0.00,0.00,8601
86010101,830000580,中国石油集团海洋工程,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20060701,-1125,0.00,0.00,0.00,8601
86010101,830000580,中国石油集团海洋工程,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20060701,-915,0.00,0.00,0.00,8601
86010101,830000600,中国石油天然气股份有,ADD,c,NMK01,关联业务,90300090,1,2,15,0.0,0,0.00,20060703,-913,0.00,0.00,0.00,8601
86010101,83000061400,梅赛德斯－奔驰（中国,AMR,g,MIK01,内勤销售,90300088,9,1,0,0.0,0,0.00,20071019,-802,0.00,0.00,0.00,8601
86010101,83000061400,梅赛德斯－奔驰（中国,ADD,g,NMK01,内勤销售,90300088,1,1,0,0.0,0,0.00,20071019,-802,0.00,0.00,0.00,8601
86010101,830000640,中国石油报社,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20060704,-912,0.00,0.00,0.00,8601
86010101,83000065800,中国石油天然气集团公,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071020,-438,0.00,0.00,0.00,8601
86010101,83000066800,中油测井技术服务有限,ADD,c,NMK01,关联业务,90300090,1,1,0,0.0,0,0.00,20071028,-782,0.00,0.00,0.00,8601
86010101,830000690,中国石油天然气股份有,ADD,c,NMK01,关联业务,90300090,1,2,15,0.0,0,0.00,20060713,-903,0.00,0.00,0.00,8601
86010101,83000069100,中国石油天然气集团公,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071026,-728,0.00,0.00,0.00,8601
86010101,83000069600,中国寰球工程公司华北,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20071011,-447,0.00,0.00,0.00,8601
86010101,83000069600,中国寰球工程公司华北,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20071011,-447,0.00,0.00,0.00,8601
86010101,83000069600,中国寰球工程公司华北,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071011,-447,0.00,0.00,0.00,8601
86010101,83000069600,中国寰球工程公司华北,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20071011,-447,0.00,0.00,0.00,8601
86010101,83000069601,中国寰球工程公司华北,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20081011,-82,0.00,0.00,0.00,8601
86010101,83000069601,中国寰球工程公司华北,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20081011,-82,0.00,0.00,0.00,8601
86010101,83000069601,中国寰球工程公司华北,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20081011,-82,0.00,0.00,0.00,8601
86010101,83000069601,中国寰球工程公司华北,PCA,c,NMK03,关联业务,90300090,6,2,0,0.0,0,0.00,20081011,-82,0.00,0.00,0.00,8601
86010101,83000072000,中国石油集团钻井工程,ADD,c,NLK01,关联业务,90300090,1,2,15,0.0,0,0.00,20071118,-410,0.00,0.00,0.00,8601
86010101,83000072001,中国石油集团钻井工程,ADD,c,NLK01,关联业务,90300090,1,2,0,4840.0,0,185.60,20090115,14,0.00,0.00,0.00,8601
86010101,83000072600,中国联合石油有限责任,DD,c,MGK01,关联业务,90300090,3,2,0,0.0,0,0.00,20071001,-457,0.00,0.00,0.00,8601
86010101,83000072600,中国联合石油有限责任,JDD,c,MGK02,关联业务,90300090,4,2,0,0.0,0,0.00,20071001,-457,0.00,0.00,0.00,8601
86010101,83000072600,中国联合石油有限责任,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20071001,-457,0.00,0.00,0.00,8601
86010101,83000072600,中国联合石油有限责任,CMM,c,NIK01,关联业务,90300090,10,2,0,0.0,3,0.00,20071001,-457,3624.46,0.00,3624.46,8601
86010101,83000072600,中国联合石油有限责任,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071001,-457,0.00,0.00,0.00,8601
86010101,83000072601,中国联合石油有限责任,DD,c,MGK01,关联业务,90300090,3,2,0,0.0,0,0.00,20081001,-92,0.00,0.00,0.00,8601
86010101,83000072601,中国联合石油有限责任,JDD,c,MGK03,关联业务,90300090,4,2,0,0.0,0,0.00,20081001,-92,0.00,0.00,0.00,8601
86010101,83000072601,中国联合石油有限责任,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,1,0.00,20081001,-92,17.44,0.00,17.44,8601
86010101,83000072601,中国联合石油有限责任,TL,c,NAK01,关联业务,90300090,7,2,0,0.0,0,0.00,20081001,-92,0.00,0.00,0.00,8601
86010101,83000072601,中国联合石油有限责任,CMM,c,NIK01,关联业务,90300090,10,2,0,0.0,32,0.00,20081001,-92,18454.10,0.00,18454.10,8601
86010101,83000072601,中国联合石油有限责任,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,1,0.00,20081001,-92,100000.00,0.00,0.00,8601
86010101,83000072602,中国联合石油有限责任,DD,c,MGK01,关联业务,90300090,3,2,0,367309.5,0,275902.25,20091001,-37,0.00,0.00,0.00,8601
86010101,83000072602,中国联合石油有限责任,JDD,c,MGK03,关联业务,90300090,4,2,0,37667.2,0,28687.84,20091001,64,0.00,0.00,0.00,8601
86010101,83000072602,中国联合石油有限责任,AMR,c,MIK01,关联业务,90300090,9,2,0,95110.8,2,71442.95,20091001,-37,1373.78,35.89,1163.43,8601
86010101,83000072602,中国联合石油有限责任,TL,c,NAK01,关联业务,90300090,7,2,0,63407.5,0,47627.44,20091001,273,0.00,0.00,0.00,8601
86010101,83000072602,中国联合石油有限责任,CMM,c,NIK01,关联业务,90300090,10,2,0,85364.1,66,65013.65,20091001,273,88891.68,12955.75,27405.13,8601
86010101,83000072602,中国联合石油有限责任,ADD,c,NMK01,关联业务,90300090,1,2,0,218591.6,0,164299.68,20091001,64,0.00,0.00,0.00,8601
86010101,83000072603,中国联合石油有限责任,DD,c,MGK01,关联业务,90300090,3,2,0,34155.0,0,34155.00,20101001,31,0.00,0.00,0.00,8601
86010101,83000072603,中国联合石油有限责任,JDD,c,MGK03,关联业务,90300090,4,2,0,3609.6,0,3609.60,20101001,31,0.00,0.00,0.00,8601
86010101,83000072603,中国联合石油有限责任,AMR,c,MIK01,关联业务,90300090,9,2,0,8910.0,0,8910.00,20101001,31,0.00,0.00,0.00,8601
86010101,83000072603,中国联合石油有限责任,TL,c,NAK01,关联业务,90300090,7,2,0,5940.0,0,5940.00,20101001,31,0.00,0.00,0.00,8601
86010101,83000072603,中国联合石油有限责任,CMM,c,NIK01,关联业务,90300090,10,2,0,8192.0,0,8192.00,20101001,31,0.00,0.00,0.00,8601
86010101,83000072603,中国联合石油有限责任,ADD,c,NMK01,关联业务,90300090,1,2,0,20043.1,0,20043.10,20101001,31,0.00,0.00,0.00,8601
86010101,83000072604,中国联合石油有限责任,DD,c,MGK01,关联业务,90300090,3,2,0,342619.2,0,62576.64,20101101,61,0.00,0.00,0.00,8601
86010101,83000072604,中国联合石油有限责任,JDD,c,MGK03,关联业务,90300090,4,2,0,40636.2,0,7421.15,20101101,61,0.00,0.00,0.00,8601
86010101,83000072604,中国联合石油有限责任,AMR,c,MIK01,关联业务,90300090,9,2,0,38950.0,0,7113.50,20101101,61,0.00,0.00,0.00,8601
86010101,83000072604,中国联合石油有限责任,TL,c,NAK01,关联业务,90300090,7,2,0,87390.0,0,15960.25,20101101,61,0.00,0.00,0.00,8601
86010101,83000072604,中国联合石油有限责任,CMM,c,NIK01,关联业务,90300090,10,2,0,93691.2,0,17111.22,20101101,61,0.00,0.00,0.00,8601
86010101,83000072604,中国联合石油有限责任,ADD,c,NMK01,关联业务,90300090,1,2,0,93161.2,0,17013.61,20101101,61,0.00,0.00,0.00,8601
86010101,830000740,大庆石油管理局,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20060725,-891,0.00,0.00,0.00,8601
86010101,830000740,大庆石油管理局,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20060725,-891,0.00,0.00,0.00,8601
86010101,830000740,大庆石油管理局,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20060725,-891,0.00,0.00,0.00,8601
86010101,83000074200,中国石油集团西部管道,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071101,-426,0.00,0.00,0.00,8601
86010101,830000750,中国寰球工程公司,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20060716,-934,0.00,0.00,0.00,8601
86010101,830000750,中国寰球工程公司,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20060716,-1174,0.00,0.00,0.00,8601
86010101,830000750,中国寰球工程公司,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20060716,-934,0.00,0.00,0.00,8601
86010101,830000750,中国寰球工程公司,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20060716,-1174,0.00,0.00,0.00,8601
86010101,830000751,寰球工程项目管理（北,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20070716,-517,0.00,0.00,0.00,8601
86010101,830000751,寰球工程项目管理（北,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20070716,-517,0.00,0.00,0.00,8601
86010101,830000751,寰球工程项目管理（北,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20070716,-517,0.00,0.00,0.00,8601
86010101,830000751,寰球工程项目管理（北,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20070716,-517,0.00,0.00,0.00,8601
86010101,830000752,寰球工程项目管理（北,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,1,0.00,20081015,-78,382.90,0.00,382.90,8601
86010101,830000752,寰球工程项目管理（北,HI,c,MKK01,关联业务,90300090,12,2,0,0.0,0,0.00,20081015,-78,0.00,0.00,0.00,8601
86010101,830000752,寰球工程项目管理（北,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20081015,-78,0.00,0.00,0.00,8601
86010101,830000752,寰球工程项目管理（北,PCA,c,NMK03,关联业务,90300090,6,2,0,0.0,0,0.00,20081015,-78,0.00,0.00,0.00,8601
86010101,830000753,寰球工程项目管理（北,AMR,c,MIK01,关联业务,90300090,9,2,0,4047.9,1,3526.15,20091015,348,347.62,20.86,0.00,8601
86010101,830000753,寰球工程项目管理（北,HI,c,MKK01,关联业务,90300090,12,2,0,586.4,0,511.55,20091015,348,0.00,0.00,0.00,8601
86010101,830000753,寰球工程项目管理（北,ADD,c,NMK01,关联业务,90300090,1,2,0,61954.7,0,54578.49,20091015,348,0.00,0.00,0.00,8601
86010101,830000753,寰球工程项目管理（北,PCA,c,NMK03,关联业务,90300090,6,2,0,1786.1,0,1527.33,20091015,348,0.00,0.00,0.00,8601
86010101,830000754,寰球工程项目管理（北,AMR,c,MIK01,关联业务,90300090,9,2,0,2101.7,0,1458.47,20091015,181,0.00,0.00,0.00,8601
86010101,830000754,寰球工程项目管理（北,HI,c,MKK01,关联业务,90300090,12,2,0,336.3,0,233.75,20091015,181,0.00,0.00,0.00,8601
86010101,830000754,寰球工程项目管理（北,ADD,c,NMK01,关联业务,90300090,1,2,0,37982.2,0,26334.23,20091015,181,0.00,0.00,0.00,8601
86010101,830000754,寰球工程项目管理（北,PCA,c,NMK03,关联业务,90300090,6,2,0,605.2,0,419.92,20091015,181,0.00,0.00,0.00,8601
86010101,83000076400,中国石油天然气集团公,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071124,-699,0.00,0.00,0.00,8601
86010101,83000077800,中油集团工程设计有限,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20071129,-398,0.00,0.00,0.00,8601
86010101,83000077800,中油集团工程设计有限,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071129,-398,0.00,0.00,0.00,8601
86010101,83000077800,中油集团工程设计有限,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20071129,-398,0.00,0.00,0.00,8601
86010101,83000077900,中国石油天然气集团公,ADD,c,NLK01,关联业务,90300090,1,2,0,0.0,0,0.00,20071128,-435,0.00,0.00,0.00,8601
86010101,830000781,北京宝辰饭店有限公司,DD,c,MGK01,关联业务,90300097,3,2,6,0.0,0,0.00,20070101,-731,0.00,0.00,0.00,8601
86010101,830000781,北京宝辰饭店有限公司,CMM,c,NIK01,关联业务,90300097,10,2,6,0.0,0,0.00,20070101,-731,0.00,0.00,0.00,8601
86010101,830000781,北京宝辰饭店有限公司,SMM,c,NIK12,关联业务,90300097,13,2,6,0.0,0,0.00,20070101,-801,0.00,0.00,0.00,8601
86010101,830000781,北京宝辰饭店有限公司,ADD,c,NMK01,关联业务,90300097,1,2,15,0.0,0,0.00,20070101,-731,0.00,0.00,0.00,8601
86010101,830000800,北京皇家大饭店有限公,TPD,g,MKK02,经纪公司,90300052,8,1,10,0.0,0,0.00,20060729,-996,0.00,0.00,0.00,8601
86010101,830000800,北京皇家大饭店有限公,TL,g,NAK01,经纪公司,90300052,7,1,15,0.0,0,0.00,20060729,-887,0.00,0.00,0.00,8601
86010101,830000801,北京皇家大饭店有限公,TPD,g,MKK02,经纪公司,90300052,8,1,10,0.0,0,0.00,20070729,-521,0.00,0.00,0.00,8601
86010101,830000801,北京皇家大饭店有限公,TL,g,NAK01,经纪公司,90300052,7,1,15,0.0,0,0.00,20070729,-521,0.00,0.00,0.00,8601
86010101,830000802,北京皇家大饭店有限公,TPD,g,MKK02,经纪公司,90300052,8,1,0,0.0,0,0.00,20080729,-156,0.00,0.00,0.00,8601
86010101,830000802,北京皇家大饭店有限公,TL,g,NAK01,经纪公司,90300052,7,1,0,0.0,0,0.00,20080729,-156,0.00,0.00,0.00,8601
86010101,830000803,北京皇家大饭店有限公,TPD,g,MKK02,内勤销售,90300088,8,1,0,1952.2,0,1117.85,20090729,209,0.00,0.00,0.00,8601
86010101,830000803,北京皇家大饭店有限公,TL,g,NAK01,内勤销售,90300088,7,1,0,54321.0,0,31104.36,20090729,209,0.00,0.00,0.00,8601
86010101,830000804,北京皇家大饭店有限公,TPD,g,MKK02,内勤销售,90300088,8,1,0,1306.1,0,707.07,20100729,156,0.00,0.00,0.00,8601
86010101,830000804,北京皇家大饭店有限公,TL,g,NAK01,内勤销售,90300088,7,1,0,36340.9,0,19671.93,20100729,122,0.00,0.00,0.00,8601
86010101,830000810,北京兴油工程建设监理,AMR,c,MIK01,关联业务,90300090,9,2,0,0.0,0,0.00,20060803,-882,0.00,0.00,0.00,8601
86010101,830000810,北京兴油工程建设监理,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20060803,-882,0.00,0.00,0.00,8601
86010101,830000810,北京兴油工程建设监理,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20060803,-882,0.00,0.00,0.00,8601
86010101,83000082900,中国油井技术服务有限,DD,c,MGK01,关联业务,90300090,3,2,0,0.0,0,0.00,20071101,-426,0.00,0.00,0.00,8601
86010101,83000082900,中国油井技术服务有限,TL,c,NAK01,关联业务,90300090,7,2,0,0.0,0,0.00,20071101,-426,0.00,0.00,0.00,8601
86010101,830000860,毕马威华振会计师事务,CMM,g,NIK01,经纪公司,90300052,10,1,10,0.0,1,0.00,20060701,-915,840.24,0.00,840.24,8601
86010101,830000860,毕马威华振会计师事务,SMM,g,NIK12,经纪公司,90300052,13,1,10,0.0,0,0.00,20060701,-1278,0.00,0.00,0.00,8601
86010101,830000861,毕马威华振会计师事务,CMM,g,NIK01,经纪公司,90300054,10,1,10,0.0,0,0.00,20070701,-823,0.00,0.00,0.00,8601
86010101,830000861,毕马威华振会计师事务,SMM,g,NIK12,经纪公司,90300054,13,1,10,0.0,0,0.00,20070701,-823,0.00,0.00,0.00,8601
86010101,830000862,毕马威华振会计师事务,CMM,g,NIK01,经纪公司,90300052,10,1,15,0.0,4,0.00,20071001,-457,381.00,0.00,381.00,8601
86010101,830000862,毕马威华振会计师事务,SMM,g,NIK02,经纪公司,90300052,13,1,15,0.0,20,0.00,20071001,-457,6979.34,0.00,6979.34,8601
86010101,830000864,毕马威华振会计师事务,CMM,g,NIK01,经纪公司,90300054,10,1,15,0.0,104,0.00,20081001,-92,40820.39,0.00,40820.39,8601
86010101,830000864,毕马威华振会计师事务,SMM,g,NIK02,经纪公司,90300054,13,1,15,0.0,379,0.00,20081001,-92,184441.31,0.00,184441.31,8601
86010101,830000865,毕马威华振会计师事务,CMM,g,NIK01,经纪公司,90300054,10,1,15,488974.2,1645,371660.01,20091001,214,596596.89,96627.79,166782.06,8601
86010101,830000865,毕马威华振会计师事务,SMM,g,NIK02,经纪公司,90300054,13,1,15,3144379.3,12078,2302870.28,20091001,172,4795658.87,159596.51,1248650.28,8601
86010101,830000900,中油资产管理有限公司,ADD,c,NMK01,关联业务,90300090,1,2,0,0.0,0,0.00,20060822,-863,0.00,0.00,0.00,8601
86010101,830000900,中油资产管理有限公司,PCA,c,NMK02,关联业务,90300090,6,2,0,0.0,0,0.00,20060822,-863,0.00,0.00,0.00,8601
86010101,83000090600,中油测井技术服务有限,CMM,c,NIK01,关联业务,90300090,10,2,0,0.0,0,0.00,20080101,-365,0.00,0.00,0.00,8601
86010101,83000090601,中油测井技术服务有限,CMM,c,NIK01,关联业务,90300090,10,2,0,23653.0,0,0.00,20090101,0,0.00,0.00,0.00,8601
